title,text
Wall-Relief-Funds.docx,"President Trump traveled to the border on Thursday to warn of crime and chaos on the frontier, as White House officials considered diverting emergency aid from storm- and fire-ravaged Puerto Rico, Florida, Texas and California to build a border barrier, perhaps under an emergency declaration.

In a sign of growing unease about the partial government shutdown, some Senate Republicans came off the sidelines to hash out a deal that would reopen the government as Congress worked toward a broader agreement tying wall funds to protection for some undocumented immigrants and other migrants.

But before those negotiations could gain momentum, they collapsed. Vice President Mike Pence and other members of Mr. Trump’s team let it be known privately that the president would not back such a deal.

“It kind of fell apart,” said Senator Lindsey Graham, Republican of South Carolina, who was among those Republicans seeking a deal.

“It is time for President Trump to use emergency powers to fund the construction of a border wall/barrier,” he said later in a brief statement. He added, “I hope it works.”

The administration appeared to be looking into just such a solution: using extraordinary emergency powers to get around Congress in funding the wall. 

Administration officials are debating whether they could make such a move without the president declaring a national emergency.

But Mr. Trump’s advisers have urged him to try to find other approaches than declaring a national emergency. 

The advisers have warned him of a range of possible negative outcomes, particularly the risk of losing in court, people familiar with the discussions said.

Aides have suggested that Mr. Trump would be giving a dysfunctional Congress a pass from fulfilling its duties if he makes an aggressive move. And some of his more conservative advisers have suggested a national emergency declaration is a form of government overreach that is antithetical to conservative principles.

Mr. Trump also repeated his demand for the money from Congress while saying that Mexico would somehow provide funds indirectly for the wall, a contradiction of what he said in December.

“I didn’t say they’re going to write me a check for $10 billion or $20 billion,” Mr. Trump said on Thursday. “If Congress approves this trade bill, they’ll pay for the wall many times over. When I say Mexico’s going to pay for the wall, that’s what I mean.”

It was among the bewildering statements that underscored his often contradictory attempts to force Democrats to capitulate. Mr. Trump renewed his threat to declare a national emergency and build his wall without congressional approval.

“We can declare a national emergency,” Mr. Trump said. “We shouldn’t have to.”

Later, standing just by the Rio Grande with military vehicles and border agents as his backdrop, he said he would consider a compromise that would allow undocumented immigrants brought to the United States as children, often known as Dreamers, to maintain legal status they lost when he ended the Obama-era program that protected them."
Comey_Fired.docx,"President Trump on Tuesday fired the director of the F.B.I., James B. Comey, abruptly terminating the top official leading a criminal investigation into whether Mr. Trump’s advisers colluded with the Russian government to steer the outcome of the 2016 presidential election. The stunning development in Mr. Trump’s presidency raised the specter of political interference by a sitting president into an existing investigation by the nation’s leading law enforcement agency. It immediately ignited Democratic calls for a special counsel to lead the Russia inquiry. Mr. Trump explained the firing by citing Mr. Comey’s handling of the investigation into Hillary Clinton’s use of a private email server, even though the president was widely seen to have benefited politically from that inquiry and had once praised Mr. Comey for his “guts” in his pursuit of Mrs. Clinton during the campaign. But in his letter to Mr. Comey, released to reporters by the White House, the president betrayed his focus on the continuing inquiry into Russia and his aides. “While I greatly appreciate you informing me, on three separate occasions, that I am not under investigation, I nevertheless concur with the judgment of the Department of Justice that you are not able to effectively lead the bureau,” Mr. Trump said in a letter to Mr. Comey dated Tuesday. White House officials refused to say anything more about the three occasions Mr. Trump cited. The officials said that Attorney General Jeff Sessions and the deputy attorney general, Rod J. Rosenstein, pushed for Mr. Comey’s dismissal. But many in Washington, including veteran F.B.I. officers, saw a carefully choreographed effort by the president to create a pretense for a takedown of the president’s F.B.I. tormentor. “I cannot defend the director’s handling of the conclusion of the investigation of Secretary Clinton’s emails,” Mr. Rosenstein wrote in another letter that was released by the White House, “and I do not understand his refusal to accept the nearly universal judgment that he was mistaken.” Reaction in Washington was swift and fierce. Senator Chuck Schumer of New York, the Democratic leader, said the firing could make Americans suspect a cover-up. Mr. Trump lashed back later Tuesday night in a Twitter post: “Cryin’ Chuck Schumer stated recently, ʻI do not have confidence in him (James Comey) any longer.’ Then acts so indignant.” Many Republicans assailed the president for making a rash decision that could have deep implications for their party. Representative Justin Amash, Republican of Michigan, said on Twitter that he now supports an independent commission to investigate the Russia links to Mr. Trump. He called Mr. Trump’s claim that Mr. Comey had cleared him three times “bizarre.” “I’ve spent the last several hours trying to find an acceptable rationale for the timing of Comey’s firing,” Senator Jeff Flake, Republican of Arizona, said on Twitter. “I just can’t do it.” In a sign of the F.B.I.’s intense interest in Mr. Trump’s advisers, a grand jury in Virginia issued subpoenas in recent weeks for records related to the former White House national security adviser, Michael T. Flynn, according to an American official familiar with the case. Mr. Flynn is under investigation for his financial ties to Russia and Turkey."
EH_Doc2_Trump-trade-war-Farmers-Factory.docx,"Trump’s Trade War Hammering Farmers, Factory Workers In Crucial Wisconsin

The state could be key to his reelection, but the tariff wars are devastating key voting blocs.



S.V. Date/HuffPost Will Hughes looks over 400 acres of organic soybeans at his family’s farm in Janesville, Wisconsin. The farm has lost about $500,000 in income because of President Donald Trump’s trade war with China. 

EAST TROY, Wis. – Farm Aid musicians who over three-and-a-half decades have helped farmers cope with torrential floods, withering droughts and epidemics of bank foreclosures this year added a new calamity to their list: President Donald Trump’s trade war.

“With devastating weather, low prices and harmful farm and trade policies, America’s family farmers are facing immense challenges to hold onto their farms,” Farm Aid founder Willie Nelson said prior to his appearance here Saturday at the 2019 benefit concert. “It’s not right.”

Wisconsin has become ground zero for Trump’s tariff battles with an assortment of foreign foes ― battles that come following years of depressed milk prices that have driven dairy farmers out of business and a spring of drenching floods.

“It’s really salt on the wound,” said Alicia Harvie, Farm Aid’s advocacy and farm services director. “It’s happening at the worst possible time for farmers.”

In Wisconsin, though, they are not the trade war’s only victims. From Harley-Davidson factory workers worrying about their jobs as their company’s profits tanks, to a weather equipment maker forced to pay hefty import taxes, to a kidney beans processor facing retaliatory tariffs in Europe, a wide swath of voters are losing money and, in some cases, their livelihoods in a state that could determine Trump’s fate next November.

“I can’t imagine it isn’t going to hurt him,” said Randy Jasper, who with his son grows soybeans, one of the crops hardest hit when China closed its market to many U.S. agricultural products last year to retaliate against Trump’s import duties on Chinese goods.

Jasper added that Trump will not get away with downplaying the economic damage or claiming that his $28 billion-and-counting in bailouts have made everything better. Farmers and their families and friends understand full well what’s happening, he said. “Everybody knows. It’s out there in the real world.”

Tim Corkum, who owns an art gallery in the downtown strip of Menomonee Falls just blocks from the Harley-Davidson factory, said that even in his deeply Republican town ― “You can’t make this place any redder if you opened up an aorta and sprayed it all over” ― he’s hearing from people tired of Trump.

“It’s becoming clearer to them that putting a failed real estate tycoon in charge of the international economy wasn’t such a great idea,” he said.

Trump clearly continues to have his strong devotees, particularly among those who have not been personally affected by the tariffs. These supporters say they cannot think of any circumstance that would force them to reconsider their votes.

For Trump, losing even a small fraction of the votes he won in 2016 could mean losing Wisconsin ― and a second term.

A key state in 2016, and again in 2020

Trump and his political advisers have been acutely aware of Wisconsin’s role in putting him in the Oval Office. It, along with Pennsylvania and Michigan, had not voted Republican in decades. Democrat Hillary Clinton’s campaign had assumed Wisconsin voters would support her and did not bother bringing her there ― a point that both Trump and his aides frequently make.

Yet Trump’s combined victory margin in those three states was just 77,744 votes. In Wisconsin, it was 22,748 votes, or 0.8 percent, and post-election analyses showed it largely resulted from a dramatic drop-off of support for Clinton compared to former President Barack Obama’s showing in 2012. Trump actually won fewer votes in Wisconsin than Obama’s opponent in the election, Republican Mitt Romney."
Trump Proposes Big Cuts to Health Programs Washington Post.docx,"The Trump administration is proposing a sharp slowdown in Medicaid spending as part of a broad reduction in the governmentís investment in health care, calling for the public insurance for the poor to morph from an entitlement program to state block grants even after a Republican Congress rejected the idea.

The budget released by the White House on Monday also calls for a sizable reduction for Medicare, the federal insurance for older Americans that President Trump has consistently promised to protect. Most of the trims relate to changing payments to doctors and hospitals and renewing efforts to ferret out fraud and wasteful billing ó oft-cited targets by presidents of both parties.

In keeping with Trumpís promise in last monthís State of the Union address to halt the spread of HIV over the next decade, the budget includes an initial installment of $291?million next year targeted to communities where the virus is continuing to infect people not getting proper treatment ó the rural parts of seven states, including Mississippi; the District of Columbia; Puerto Rico and 48 hot-spot counties scattered throughout the country.

However, the spending plan would cut funding for global AIDS programs while slashing expenditures on the Centers for Disease Control and Prevention by about 10?percent.

Strategies the president and Health and Human Services Secretary Alex Azar advocate to curb the rising price of prescription drugs are part of the budget. But spending on the National Institutes of Health, a longtime favorite of lawmakers of both parties, would be reduced by $4.5?billion, with the National Cancer Institute proposed to absorb the largest chunk of that cut. Funding for pediatric cancer research, however, would increase by $50?million for the next fiscal year.

Taken together, the $87.1?billion in discretionary funding for HHS programs would be 12?percent less than in the spending plan Congress adopted for this fiscal year ó although the proposal is unlikely to survive lawmakersí scrutiny.

The idea of opening Medicaid to block grants to states ó or a related idea that would create per-person funding caps ó are fundamental alterations of an entitlement program run jointly by the federal government and states that began in the 1960s as part of the War on Poverty and have always provided each state a share of funding for anyone who is eligible. The budget calls for limiting the programís growth to the pace of inflation.

Because health-care spending typically rises more swiftly than the consumer price index, tying it to the nationís overall inflation rate would put a strong squeeze on the public insurance system that covers tens of thousands of poor, vulnerable people, some of them elderly.

The spending plan calls for a cut of nearly $1.5?trillion in Medicaid over 10 years and for $1.2?trillion to be added for the block grants or per-person caps that would start in 2021. Under the new arrangement, states would gain far more freedom to set their own rules about how to cover the poor.

The budget also would eliminate funding for Medicaid expansion under the Affordable Care Act, which has gone to about three dozen states over the past five years."
"US- China trade agreement still ‘very much in the air’ despite Trump, Xi meeting, Chinese state media says.docx","President Trump and Chinese President Xi Jinping on Saturday agreed to resume trade talks and a cease-fire on escalating tensions — but Chinese state media said later that a trade agreement between the two countries is still “very much in the air.”

Trump and Xi met Saturday in Osaka, Japan, on the sidelines of the G20 summit in an effort to push forward trade talks after tensions escalated last month when the U.S. raise tariffs on $200 billion worth of Chinese imports to 25 percent. Trump said Saturday he won’t move ahead with his plan to impose tariffs on another $300 billion worth of Chinese goods for the “time being.”

""We're going to work with China where we left off,"" Trump said Saturday. He also said China had agreed to buy more American farm products.

 

China Daily, an English-language daily China often uses to relay messages, said in an opinion piece that although a U.S.-China trade deal is now more likely to happen, there’s still a long road ahead before both sides come to a 100 percent agreement.

 

“Even though Washington agreed to postpone levying additional tariffs on Chinese goods to make way for negotiations, and Trump even hinted at putting off decisions on Huawei until the end of negotiations, things are still very much up in the air,” the Chinese Daily editorial published late Saturday stated.

“Agreement on 90 percent of the issues has proved not to be enough, and with the remaining 10 percent where their fundamental differences reside, it is not going to be easy to reach a 100-percent consensus, since at this point, they remain widely apart even on the conceptual level,” it continued.

Trump had tweeted Saturday that his meeting with Xi went “far better than expected” and said along with halting additional tariffs, he was also allowing U.S. companies to sell some components to Chinese telecommunications giant Huawei. The company was placed on a blacklist last month because it was a threat to national security.

 

“I had a great meeting with President Xi of China yesterday, far better than expected. I agreed not to increase the already existing Tariffs that we charge China while we continue to negotiate,” Trump wrote in a series of tweets. “China has agreed that, during the negotiation, they will begin purchasing large amounts of agricultural product from our great Farmers. At the request of our High Tech companies, and President Xi, I agreed to allow Chinese company Huawei to buy product from them which will not impact our National Security.”

Trump added that trade negotiations have resumed and the U.S.’s relationship with China remains a “very good one.”

 

“The quality of the transaction is far more important to me than speed. I am in no hurry, but things look very good! There will be no reduction in the Tariffs currently being charged to China,” he concluded.

 

Trump said that Huawei will stay on the blacklist, however, and that its future won't be decided until the end of the trade talks."
trump-administration-plan-for-ai.docx,"THE US LEADS the world in artificial intelligence technology. Decades of federal research funding, industrial and academic research, and streams of foreign talent have put America at the forefront of the current AI boom.

Yet as AI aspirations have sprouted around the globe, the US government has lacked a high-level strategy to guide American investment and prepare for the technology’s effects.

President Trump signed an executive order creating a program called the American AI Initiative. It doesn’t include new funding or specific AI projects. But it orders the federal government to direct existing funds, programs, and data in support of AI research and commercialization.

The new initiative also asks agencies to help US workers adjust to jobs that have been or will be changed by AI, and to consider how the technology may require new regulations.

“AI has really become a transformative technology that’s changing industries, markets, and society,” says Lynne Parker, who leads work on AI in the White House Office of Science and Technology Policy. 

Parker previously contributed to work by the Obama administration that, a month prior to Trump’s election, led to reports on AI’s potential and societal implications, and a plan for future research. 

Artificial intelligence is the 60-year-old quest to make machines capable of mental or physical tasks seen as emblematic of human or animal intelligence. In the past seven years a technology called machine learning, in which algorithms gain skills by digesting example data, has allowed computers to become markedly better at understanding the world. That technology has birthed software able to read medical scans, spawned virtual assistants that answer shouted trivia questions, and become the heart of every major tech company’s product strategy.

One element of the Trump administration plan would open some stocks of government data to academics and companies doing AI research. 

The White House says it will ask agencies in areas such as health and transportation to release data that could advance AI research, using mechanisms that protect privacy. 

The plan Trump signed also directs federal agencies to prioritize AI when allocating their R&D budgets. It asks them to support training and fellowship programs that will help workers adjust to jobs changed by AI, and to train future AI experts and researchers.

White House staff will work with regulators like the Department of Transportation and the Food and Drug Administration to consider how AI technologies such as driverless cars and software that diagnoses disease may require new or revised regulations.

Researchers, civil liberties groups, and some companies have called for new ethical norms and regulation on AI. 

The executive order on AI does not concern itself with immigration. That’s despite the importance of foreign talent to AI projects and progress in the US, and worries among American AI researchers that Trump administration immigration policy is harming the field.

Some AI programs might benefit from a change to the H-1B skilled visa program announced in January. It will now slightly favor holders of advanced degrees from US institutions, seen as beneficial to tech companies working on advanced technologies.

Ryan Calo, a law professor at the University of Washington, says it’s good to see the White House taking AI and its effects seriously. He also says it will take time to know whether the Trump administration is properly attending to the ethical and human rights questions raised by AI."
Trump-Along-Border.docx,"McALLEN, Tex. — President Trump arrived in this border town Thursday on a trip that he did not want to take to discuss a crisis that Democrats say does not exist, repeating his request for a long-promised border wall that has led to a bitter political impasse and a 20-day government shutdown.

Flanked by Border Patrol officers, as well as Kirstjen Nielsen, the secretary of homeland security, and a cache of drugs, cash and weapons seized by the authorities at the border, Mr. Trump again blamed the protracted shutdown affecting vast swaths of the federal government on Democrats. He reiterated an untrue claim that Mexico would indirectly pay for the wall through a revamped trade agreement, and heard from people who had loved ones killed by immigrants.

“If we had a barrier of any kind, whether it’s steel or concrete,” Mr. Trump said of tragic stories involving violence and human trafficking, “they wouldn’t even bother trying. We could stop that cold.”

But as the government shutdown neared the end of its third week, the president left Washington with no additional negotiations scheduled with congressional leaders over a possible compromise that could both provide border security and open the government. In remarks to reporters on Thursday, Mr. Trump did not rule out declaring a state of national emergency that could allow him to bypass Congress to fund the wall.

Asked if he would make such a declaration, an action that would likely face legal challenges, Mr. Trump said: “If this doesn’t work out, probably I will do it. I would almost say definitely.”

In the meeting with Border Patrol officials, Mr. Trump did not emphasize the need for an emergency, but invited locals to help him make his case. 

A local pastor declared the problem a “humanitarian crisis.” Border Patrol officers used visual aids showing stash houses, road checkpoints and drug caches to emphasize the demand for border security and a wall. And at one point, Senator Ted Cruz, the Texas Republican who waged a brutal political battle with the president as an opponent during the 2016 primaries, praised Mr. Trump for “infusing more backbone” in the capital.

“When we see politicians go on TV and say the border’s secure and there is no crisis,” Mr. Cruz said, “they are ignoring reality.”

Mr. Trump repeated his demand for the money from Congress while telling the group that Mexico would somehow provide funds indirectly for the wall, a contradiction of what he said in December when he wrote in a Twitter post, “I often stated, ‘One way or the other, Mexico is going to pay for the Wall.’”

 “I didn’t say they’re going to write me a check for $10 billion or $20 billion,” Mr. Trump said on Thursday. “If Congress approves this trade bill, they’ll pay for the wall many times over. When I say Mexico’s going to pay for the wall, that’s what I mean.”

The new trade deal, the United States-Mexico-Canada Agreement, does not stipulate that Mexico provide funds for the wall, and has not been approved by Congress."
NATO_US-European Relations.docx,"Nato at 70: Europe fears tensions will outlast Trump As the military alliance celebrates its anniversary, America’s commitment is being questioned

Michael Peel in Brussels and Aime Williams in Washington April 2, 2019 

When Nato celebrated its 50th anniversary at a 1999 summit in Washington, President Bill Clinton sought to assure America’s allies that the end of the cold war would not reduce its commitment to the region. Citing Theodore Roosevelt, he said there was no doubt that the US would continue to play a “great part in the world . . . The only question is whether we will play it well or ill”.

At the time, European leaders could afford to smile at the reference. But as Nato prepares to celebrate its 70th anniversary in Washington this week, the ambivalence of Mr Clinton’s remark seems charged. 

The big question for the European countries that dominate Nato numerically — if not militarily — is whether what one analyst dubs the “transatlantic distancing” will reverse after Mr Trump leaves office, or widen further. The president has flayed allies over military spending and pan-EU defence projects. He has also pulled the US out of an atomic weapons control treaty with Russia and a nuclear accord with Iran, actions many Europeans see as having a potential direct impact on security. Some in Europe already view Mr Trump’s approach to the relationship as part of a lasting change in the way Washington views the world. European leaders see a great power competition amid the growing US preoccupation with China and a belief that the US military should deploy more sparingly and Europe should take on more responsibility, albeit on Washington’s terms.

For some Europeans, the present difficulties mark a belated awakening to strategic realities that have been evident since the end of the cold war. Many of the criticisms of the transatlantic relationship articulated by Mr Trump are not new. US presidents from both parties have long called for Europe to spend more on their militaries — and many Europeans acknowledge the need to do so, given that only six countries other than the US hit the 2 per cent of GDP target last year.

European military spending had already started to rise, in part because of US pressure and also due to the shock of Russia’s 2014 annexation of Crimea. The US has long been suspicious of EU plans to encourage greater military co-operation. Although the US has called on Europe to spend more on defence, it resents the idea that countries might develop their armed forces outside Nato and become too independent. Months before the alliance’s 50th anniversary in 1999, Madeleine Albright, drew her so called “three Ds” -- “no diminution of Nato, no discrimination and no duplication”.

Where Mr Trump has gone much further than his predecessors is in his doubts that European security is a prize worth paying for. Rather than the sort of rupture that Mr Trump occasionally flirts with, analysts say the bigger risk to the alliance is a slow decay in the face of uncertainty about Washington’s true commitment. 

The current tension is “permanent because it’s structural”, says Claudia Major, a defence analyst at the German Institute for International and Security Affairs. “Trump is particularly brutal — but many of the ideas we in Europe find problematic have long been there.”







https://www.ft.com/content/9933782a-5465-11e9-91f9-b6515a54c5b1"
How Immigration Became So Controversial.docx,"How Immigration became real problem –

Immigration seems to be the most prominent wedge issue in America. Senate Republicans and Democrats shut down the federal government over the treatment of immigrants brought to the U.S. illegally as children, also known as Dreamers. 

The immigration issue was never easy. But it hasn’t always been this confusing.

The most common economic arguments against immigrants, particularly those that are low-skilled workers, are two-fold. First, there is the concern that new arrivals pull down wages for the low-income Americans with whom they compete. The evidence here is mixed and controversial, but a 2008 meta-analysis of more than 100 papers studying the effect of immigration on native-born wage growth characterized the impact on wages as “very small” and “more than half of the time statistically insignificant.” Second, there is a concern that immigrants are a drain on federal resources. It’s true that the first generation of low-skilled adults can receive more in health care, income support, and retirement benefits than they pay in taxes. But as their children grow up, find jobs, and pay taxes themselves, most immigrant families wind up being net contributors to the government over their decades-long residence in the U.S., according to a 2016 report from the National Academy of Sciences.

Too often lost in this discussion of wage and budget effect is the question of whether a rich country has a moral obligation to help poor families—particularly those in political distress—by admitting them as legal immigrants. The single most unambiguous, most uncontroversial fact about immigration is that it raises the living standards of poorer foreign-born workers. It is, essentially, the world’s most effective foreign-aid program on a per capita basis. But, more than mere charity, high levels of immigration seem to materially benefit the United States. America’s immigrant population is in many ways a model of the future of the country—more entrepreneurial, more likely to move toward opportunity, and all together more dynamic. To regard this community as something the United States should banish from the body politic is to mistake a vital organ for a cancer.

I have written that the current demographic and political makeup of the U.S. electorate (and other countries) makes it vulnerable to a race-baiting populist like Donald Trump, who can marshal the latent tribalism of a fading white majority to harass immigrants. But the United States’ demographic picture is changing quickly. The generation of Americans under 30 are the most diverse cohort in the U.S., the most fervently against the construction of any wall, and the most accepting of immigrants, even those that don’t speak fluent English.

The majority of children born in 2015 were non-white. That means even if the GOP hardliners managed to permanently end immigration this weekend, the United States’ white majority would decline into one of many non-majority pluralities within a few decades, anyway. No matter whether the future of the Republican Party is Stephen Miller or the Koch Brothers, multiracial nationalism is the future of the United States. No other nation is on the way. There is no other future to unite around."
AMZ_Doc1_Trump_trade_war_sink_promise_revive_manufacturing.docx,"https://www.washingtonpost.com/news/powerpost/paloma/the-finance-202/2019/09/04/the-finance-202-trump-s-trade-war-is-sinking-his-promise-to-revive-american-manufacturing/5d6ed3f5602ff171a5d733cf/ 



President Trump has promised to spark a revival for American manufacturing. But there's new evidence that his trade war is doing exactly the opposite.

In another sign the president's crusade against China is hurting the U.S. economy, factory activity shrank in August for the first time in three years, according to a new survey.  

The measures the Institute for Supply Management uses for domestic manufacturing’s health fell nearly across the board. New orders for manufactured goods dropped for the second month in a row to a level not seen since late 2009; production and employment contracted for the first time in three years. Another report on manufacturing activity — from IHS Markit, also released Tuesday — confirmed the findings, showing the weakest manufacturing activity in nearly a decade. 

Stocks slumped on the news, with the Dow Jones industrial average shedding 425 points by midmorning before staging a late rally and closing down 285 points, or 1 percent. But taken with new signs of trouble in the global economy, the flashing red signal of an inverted yield curve at home, and no end in sight to the U.S.-China trade confrontation, investors are clearly nervous a recession could be on the horizon. 

The slowdown in American manufacturing comes as the sector has hit a skid worldwide, a development dating to last year that has grown worse as trade tensions have intensified. But the ISM survey left little doubt that the president’s tariff fight is weighing on manufacturers. Four of 10 respondents that the survey quoted invoked the trade war as a top concern (“While business is strong, there is an undercurrent of fear and alarm regarding the trade wars and a potential recession,” one respondent working in chemical products said.) None mentioned Trump’s preferred explanation for weakness in the sector: That the Federal Reserve hasn’t been aggressive enough in slashing interest rates. 

And some economists and market watchers are warning that with no sign of the president deescalating his trade fight, the worst is yet to come. 

“Unfortunately we're struggling to think of reasons why the required policy U-turn on the part of Mr. Trump might be imminent. It's coming, we think, once he begins properly to appreciate that Chinese are not going to fold and that the tariffs are a serious threat to his chance of re-election. But not yet,” Pantheon Macroeconomics chief economist Ian Shepherdson wrote in a Tuesday note. “The headline ISM index is not yet bad enough to signal a recession in the broad economy — that requires a further drop of five points or so — or outright declines in payrolls. But it is weak, and still weakening, with no end in sight to the downshift. If the President and his economic advisers aren't now nervous about the outlook, they should be.”

For companies feeling a sharper pinch from the trade war, Morgan Stanley notes that the waning effects of the tax cuts are making the pain from tariffs feel more intense. A strengthened dollar is also putting a crimp on the sector."
Trumps-Oval-Office.docx,"Trump's Oval Office address shows he's hit a wall on the border wall

WASHINGTON — President Donald Trump has hit a wall.

That is, his border wall isn't selling — and he appears to know it.

He didn't get Mexico to pay for it. Congress won't cough up the cash, either. The partial government shutdown he said he'd be ""proud"" to own in the name of forcing Democrats to capitulate on the barrier is well into its third week. And with a handful of Republicans starting to break ranks publicly, Democratic leaders have shown no signs of backing down.

Except for a cosmetic change — Trump said he'll accept a steel barrier instead of a concrete wall — the president hasn't tinkered with the product he's marketing. But on Tuesday, in his first address from the Oval Office, he wrapped it in a rhetorical shroud that he's been using recently in lower-profile settings: now, in his estimation, the wall is needed because of the ""humanitarian"" crisis at the border.

""Women and children are the biggest victims by far of our broken system,"" Trump said. ""This is the tragic reality of illegal immigration on our southern border. This is the cycle of human suffering that I am determined to end.""

But for years — and even at moments in his Tuesday night address — Trump has portrayed immigrants as a scourge on American society. Usually, he makes the distinction that he is talking about undocumented immigrants, and some — who he's dubbed murderers, rapists and animals — but not all of them.

That argument was the centerpiece of his 2016 presidential campaign, his barnstorming tour of the nation on behalf of Republican candidates before last November's midterm elections and his remarks from the Oval Office Tuesday night.

""Over the years, thousands of Americans have been brutally killed by those who illegally entered our country and thousands more lives will be lost if we don't act right now,"" he said. ""This is a humanitarian crisis, a crisis of the heart and a crisis of the soul.""

His remarks seemed highly unlikely to move Congress in his direction. He has asked for a $7 billion appropriation, including $5.7 billion for the promised border wall. But the Republican-led Congress denied him the money he sought in the last Congress, and Democrats, who now control the House and retain the numbers to sustain a filibuster in the Senate, haven't so much as blinked.

""I don't think he advanced his case one bit,"" Sen. Chris Van Hollen, D-Md., said on MSNBC's ""The Last Word"" following the Oval Office address.

Dan Eberhart, a Republican donor, said Trump may have done little to persuade his critics.

""The president’s speech will make his base happy — shows he’s working on keeping his promises,"" Eberhart said. ""It’s unlikely to convince Democrats or independents. The Democrats have an opportunity here to rise above partisan politics and make a counteroffer to the president and get the government open. Instead — so far — they have been more interested in denying Trump a win."""
Presidential-Obstruction-Justice.docx,"In this paper we conclude that, based upon public reports, there is substantial evidence that President Trump may have obstructed justice. While a final determination must wait until Special Counsel Mueller has completed his investigation, that body of reported evidence has only grown deeper in quantity and quality in recent months. The apparent depth of the evidence is further underscored by reporting that White House Counsel Don McGahn was extensively cooperating with the special counsel, which could provide otherwise unavailable details of the president's exact state of mind and actions during critical moments.The obstruction case against President Trump includes the entire pattern of conduct detailed in Section I. Although President Trump’s firing of Director Comey is incriminating in its own right, the strength of the case against the president lies in the pattern of obstructive conduct in which he has potentially engaged. Far from engaging in acts that may constitute only a technical violation of the statutes that in ordinary circumstances might not be prosecuted, President Trump appears to have been engaged in an ongoing campaign of obstructive conduct since taking office.



We begin our analysis of those facts in Section II under the law of obstruction of justice, which is, in essence, interference with the rule of law. Congress has created a number of offenses to capture the broad range of conduct that constitutes such interference. President Trump faces the possibility of criminal liability for obstructing justice under three different theories.



Obstruction of a Proceeding. President Trump’s apparent attempts to influence, impede or obstruct congressional and grand jury proceedings represent possible violations of 18 U.S.C. §§ 1503, 1505, and 1512(c);



Witness Intimidation. President Trump’s misleading conduct or attempts to threaten, intimidate, and corruptly persuade witnesses may also constitute violations of Section 1512(b); and



Conspiracy. President Trump’s potential coordination with other individuals to perpetrate this obstruction of justice could be a criminal conspiracy in violation of 18 U.S.C. § 371."
Trump-Promises-Epic.docx,"Trump promises ‘epic’ trade deal with China, but holds off on summit with Xi Jinping for now

By David J. Lynch

April 4, 2019



President Trump touted prospects for an “epic” trade deal with China on Thursday but acknowledged that a settlement of a year-long commercial conflict remained at least a month away.

Speaking with Chinese Vice Premier Liu He, Trump said a trade agreement between the two countries could come “within the next four weeks” followed by an additional two weeks to polish the text.



But Trump said it was too soon to set a date for a signing summit with Chinese President Xi Jinping with negotiators still haggling over core questions, such as a proposed enforcement mechanism and the future of each side’s import tariffs.Xi also sounded an upbeat note, conveying to Trump through Liu that he wanted an early conclusion to the negotiations on the text of a bilateral trade deal.



Liu said Xi believes that “strategic leadership” was needed for the “healthy, stable development of China-U.S. ties,” according to China’s state-run Xinhua News Agency.

The two sides had reached a “new consensus” which would end a commercial spat that has unsettled relations between the world’s two largest economies, disrupted corporate supply chains and left Americans slightly poorer, according to economists.

The president’s thirst for an agreement with China has grown since the stock market began sliding from its October peak.

From the outset, his administration has been divided between advisers who fear the trade war’s impact on the economy and financial markets and those who believe a showdown with China is long overdue.

The stock market’s slide late last year increased the influence of market-friendly figures such as Treasury Secretary Steven Mnuchin, a former executive at the investment bank Goldman Sachs.

Trade hawks such as chief negotiator Robert E. Lighthizer see the confrontation with China as perhaps Washington’s last chance to reset relations with a nation intent on supplanting the United States as the world’s technology leader.

In recent bargaining sessions, negotiators have closed the gap on provisions governing digital trade and access for American banks and financial institutions to China’s market.

The emerging accord would not erase all of the irritants in the U.S.-China relationship, but closer to be a cease-fire.

It remains unclear whether the United States will cancel some or all of the, and the president has spoken of keeping at least some tariffs in place as leverage to encourage the Chinese government to comply with an eventual agreement. China is pushing for the tariffs to be removed before it will agree to lift its retaliatory tariffs on U.S. farm products and industrial goods including autos. 



Tariffs on imports from China and other countries reduced U.S. real income by $1.4 billion per month and had a similar effect on countries that had retaliated against the United States, according to a study by economists David Weinstein of Columbia University, Mary Amiti of the Federal Reserve Bank of New York and Princeton University’s Stephen J. Redding.

He also vowed to eliminate the United States’ chronic trade deficit with China, yet saw it climb to a record $419.2 billion in 2018.



He has pressed negotiators to ensure Chinese buyers place the bulk of promised orders before the 2020 election, according to Derek Scissors, a China expert at the American Enterprise Institute whom the administration has consulted during the talks.

Those who see China as a U.S. adversary, worry the trade bargain maycarry unintended consequences."
